"id","lastVisitTimeLocal","lastVisitTimeUTC","title","url","typedCount","visitCount",""[]"_id","<ROOT>_id"
808,"12/16/2017, 6:36:03 PM","12/16/2017 1:06:03 PM","how to reverse a dataframe in python - Google Search","https://www.google.co.in/search?q=how+to+reverse+a+dataframe+in+python&oq=how+to+reverse+a+dataframe+in+python&aqs=chrome.0.69i59j0j35i39j0l3.5450j0j7&sourceid=chrome&ie=UTF-8",0,1,3000121,2000001
806,"12/16/2017, 6:24:36 PM","12/16/2017 12:54:36 PM","Test Dataframe - sreeram2910@gmail.com - Gmail","https://mail.google.com/mail/u/0/#sent/1605f60f1180bc39",0,3,3000122,2000001
807,"12/16/2017, 6:21:58 PM","12/16/2017 12:51:58 PM","","https://mail.google.com/mail/u/0/#sent/1605f60f1180bc39?projector=1",0,1,3000123,2000001
802,"12/16/2017, 5:42:05 PM","12/16/2017 12:12:05 PM","Anbox - Android in a Box","https://anbox.io/",0,1,3000124,2000001
801,"12/16/2017, 5:42:03 PM","12/16/2017 12:12:03 PM","handbox to run android apps - Google Search","https://www.google.co.in/search?ei=gw01WtPyKsLjvgTKzJiQCQ&q=handbox+to+run+android+apps&oq=handbox+to+run+android+apps&gs_l=psy-ab.3..33i21k1.8908.13539.0.13699.20.20.0.0.0.0.182.2187.1j16.17.0....0...1c.1.64.psy-ab..3.13.1678...0j0i30k1j0i10i30k1j0i22i30k1j0i22i10i30k1j33i160k1.0.yeMjRETn6o0",0,1,3000125,2000001
767,"12/16/2017, 5:41:54 PM","12/16/2017 12:11:54 PM","Graph Maker · Plotly Online","https://plot.ly/create/?fid=RPlotBot:4315",0,4,3000126,2000001
468,"12/16/2017, 5:41:51 PM","12/16/2017 12:11:51 PM","Plot Candlestick Charts in Research","https://www.quantopian.com/posts/plot-candlestick-charts-in-research",0,2,3000127,2000001
764,"12/16/2017, 5:41:51 PM","12/16/2017 12:11:51 PM","Candlestick Charts in R | Examples | Plotly","https://plot.ly/r/candlestick-charts/",0,1,3000128,2000001
800,"12/16/2017, 5:41:47 PM","12/16/2017 12:11:47 PM","handbox - Google Search","https://www.google.co.in/search?q=handbox&oq=handbox&aqs=chrome..69i57j0l5.1727j0j7&sourceid=chrome&ie=UTF-8",0,1,3000129,2000001
799,"12/16/2017, 5:40:42 PM","12/16/2017 12:10:42 PM","I'm getting a Password Management Error – Mailspring Support","https://foundry376.zendesk.com/hc/en-us/articles/115001875571",0,1,3000130,2000001
797,"12/16/2017, 4:55:10 PM","12/16/2017 11:25:10 AM","apple_bollinger_bands_weekly_bounce_stock_chart.png (754×396)","http://3.bp.blogspot.com/-u4irG8uM264/T--6Y6K1w7I/AAAAAAAAAXg/dZrI6991y_U/w1200-h630-p-k-no-nu/apple_bollinger_bands_weekly_bounce_stock_chart.png",0,1,3000131,2000001
796,"12/16/2017, 4:55:09 PM","12/16/2017 11:25:09 AM","","https://www.google.co.in/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwi_yOvytY7YAhXHp48KHUKzDZYQjBwIBA&url=http%3A%2F%2F3.bp.blogspot.com%2F-u4irG8uM264%2FT--6Y6K1w7I%2FAAAAAAAAAXg%2FdZrI6991y_U%2Fw1200-h630-p-k-no-nu%2Fapple_bollinger_bands_weekly_bounce_stock_chart.png&psig=AOvVaw1cRla4px98PCmxpxm_4oMO&ust=1513509894781962",0,1,3000132,2000001
795,"12/16/2017, 4:55:03 PM","12/16/2017 11:25:03 AM","","https://www.google.co.in/search?q=apple+bollinger+bands&source=lnms&tbm=isch&sa=X&ved=0ahUKEwjl6-bstY7YAhUDRY8KHa-uBF4Q_AUICygC&biw=1920&bih=942#imgrc=xAPsnARsZg1L_M:",0,1,3000133,2000001
794,"12/16/2017, 4:55:01 PM","12/16/2017 11:25:01 AM","Ultimate Guide to Bollinger Bands","http://traderhq.com/ultimate-guide-to-bollinger-bands/",0,1,3000134,2000001
793,"12/16/2017, 4:54:59 PM","12/16/2017 11:24:59 AM","","https://www.google.co.in/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwju0dPvtY7YAhUEvI8KHWD3D-EQjxwIAw&url=http%3A%2F%2Ftraderhq.com%2Fultimate-guide-to-bollinger-bands%2F&psig=AOvVaw1cRla4px98PCmxpxm_4oMO&ust=1513509894781962",0,1,3000135,2000001
792,"12/16/2017, 4:54:57 PM","12/16/2017 11:24:57 AM","","https://www.google.co.in/search?q=apple+bollinger+bands&source=lnms&tbm=isch&sa=X&ved=0ahUKEwjl6-bstY7YAhUDRY8KHa-uBF4Q_AUICygC&biw=1920&bih=942#imgrc=v6JcxpnWzC23nM:",0,1,3000136,2000001
791,"12/16/2017, 4:54:54 PM","12/16/2017 11:24:54 AM","apple bollinger bands - Google Search","https://www.google.co.in/search?q=apple+bollinger+bands&source=lnms&tbm=isch&sa=X&ved=0ahUKEwjl6-bstY7YAhUDRY8KHa-uBF4Q_AUICygC&biw=1920&bih=942",0,1,3000137,2000001
790,"12/16/2017, 4:54:51 PM","12/16/2017 11:24:51 AM","apple bollinger bands - Google Search","https://www.google.co.in/search?q=apple+bollinger+bands&oq=apple+bollinger+&aqs=chrome.0.0j69i57j0l2.4232j0j7&sourceid=chrome&ie=UTF-8",0,1,3000138,2000001
788,"12/16/2017, 4:31:37 PM","12/16/2017 11:01:37 AM","Bollinger band visualisation - sreeram2910@gmail.com - Gmail","https://mail.google.com/mail/u/0/#sent/1605efc5f94a5669",0,1,3000139,2000001
785,"12/16/2017, 4:23:12 PM","12/16/2017 10:53:12 AM","Camila Cabello- Never Be the Same (KDWB Jingle Ball '17) - YouTube","https://www.youtube.com/watch?v=0ivVOg0hEIo",0,1,3000140,2000001
782,"12/16/2017, 4:23:04 PM","12/16/2017 10:53:04 AM","Camila Cabello – Never Be the Same (Lyrics) - YouTube","https://www.youtube.com/results?search_query=never+be+the+same",0,3,3000141,2000001
784,"12/16/2017, 4:22:18 PM","12/16/2017 10:52:18 AM","Camila Cabello – Never Be the Same (Lyrics) - YouTube","https://www.youtube.com/watch?v=ruGKWLMv5Bc",0,1,3000142,2000001
783,"12/16/2017, 4:21:57 PM","12/16/2017 10:51:57 AM","Camila Cabello - Never Be the Same (Audio) - YouTube","https://www.youtube.com/watch?v=FITSPSA8gQs",0,1,3000143,2000001
779,"12/16/2017, 4:20:35 PM","12/16/2017 10:50:35 AM","Foundry376/Mailspring: A beautiful, fast and maintained fork of @Nylas Mail by one of the original authors.","https://github.com/Foundry376/Mailspring",0,1,3000144,2000001
778,"12/16/2017, 4:20:32 PM","12/16/2017 10:50:32 AM","mailspring github - Google Search","https://www.google.co.in/search?biw=1920&bih=942&ei=bvo0Wo-lEMeUgAb4qqLwCg&q=mailspring+github&oq=mailspring+&gs_l=psy-ab.3.1.0i20i263k1j0l7j0i20i263k1j0.4571.6434.0.9751.11.8.0.0.0.0.461.461.4-1.1.0....0...1c.1.64.psy-ab..10.1.461....0.UvpFzvbSTMw",0,1,3000145,2000001
777,"12/16/2017, 4:20:21 PM","12/16/2017 10:50:21 AM","mail spring email client - Google Search","https://www.google.co.in/search?q=mail+spring+email+client&source=lnms&sa=X&ved=0ahUKEwjot7-Qro7YAhWPKFAKHTT8AWoQ_AUICSgA&biw=1920&bih=942&dpr=1",0,1,3000146,2000001
776,"12/16/2017, 4:20:17 PM","12/16/2017 10:50:17 AM","mail spring email client - Google Search","https://www.google.co.in/search?q=mail+spring+email+client&source=lnms&tbm=isch&sa=X&ved=0ahUKEwjHjqWPro7YAhXrBsAKHU0XA50Q_AUICigB&biw=1920&bih=942",0,1,3000147,2000001
775,"12/16/2017, 4:20:15 PM","12/16/2017 10:50:15 AM","mail spring email client - Google Search","https://www.google.co.in/search?q=mail+spring+email+client&oq=mail+spring+email+client&aqs=chrome..69i57.13649j0j7&sourceid=chrome&ie=UTF-8",0,1,3000148,2000001
774,"12/16/2017, 4:19:57 PM","12/16/2017 10:49:57 AM","Spring Java Mail Tutorial - javatpoint","https://www.javatpoint.com/spring-java-mail-tutorial",0,1,3000149,2000001
773,"12/16/2017, 4:19:54 PM","12/16/2017 10:49:54 AM","mail spring - Google Search","https://www.google.co.in/search?q=mail+spring&oq=mail+spring&aqs=chrome..69i57j0l5.5369j0j7&sourceid=chrome&ie=UTF-8",0,1,3000150,2000001
772,"12/16/2017, 4:16:22 PM","12/16/2017 10:46:22 AM","","https://www.google.co.in/search?q=tableau&source=lnms&tbm=isch&sa=X&ved=0ahUKEwiUv5mZrY7YAhUMJlAKHetYBQoQ_AUICigB&biw=1920&bih=942#imgrc=vIUOqrVZ9efzkM:",0,1,3000151,2000001
771,"12/16/2017, 4:16:10 PM","12/16/2017 10:46:10 AM","tableau - Google Search","https://www.google.co.in/search?q=tableau&source=lnms&tbm=isch&sa=X&ved=0ahUKEwiUv5mZrY7YAhUMJlAKHetYBQoQ_AUICigB&biw=1920&bih=942",0,1,3000152,2000001
770,"12/16/2017, 4:16:07 PM","12/16/2017 10:46:07 AM","tableau - Google Search","https://www.google.co.in/search?ei=bfk0WtXLBNDawALTs6rYDg&q=tableau+&oq=tableau+&gs_l=psy-ab.3..35i39k1l2j0i67k1l2j0j0i67k1j0i131k1j0i67k1l3.311.1043.0.1636.12.6.0.0.0.0.567.567.5-1.1.0....0...1c.1.64.psy-ab..11.1.567....0.qJQENQec8e4",0,1,3000153,2000001
769,"12/16/2017, 4:16:04 PM","12/16/2017 10:46:04 AM","tableau certification - Google Search","https://www.google.co.in/search?q=tableau+certification&oq=tableau+&aqs=chrome.0.69i59j69i57j69i60j69i59j0l2.4503j0j7&sourceid=chrome&ie=UTF-8",0,1,3000154,2000001
135,"12/16/2017, 3:09:38 PM","12/16/2017 9:39:38 AM","","https://keep.google.com/#NOTE/1508586660124.544383481",0,4,3000155,2000001
122,"12/16/2017, 3:08:59 PM","12/16/2017 9:38:59 AM","Google Keep","https://keep.google.com/",0,4,3000156,2000001
768,"12/16/2017, 3:08:51 PM","12/16/2017 9:38:51 AM","keee - Google Search","https://www.google.co.in/search?q=keee&oq=keee&aqs=chrome..69i57j0j69i60l2j69i65j35i39.527j0j7&sourceid=chrome&ie=UTF-8",0,1,3000157,2000001
646,"12/16/2017, 2:54:32 PM","12/16/2017 9:24:32 AM","Your IndiGo Itinerary - ZG16HD - sreeram2910@gmail.com - Gmail","https://mail.google.com/mail/u/0/#inbox/160593e5558f7c9d",0,2,3000158,2000001
590,"12/16/2017, 2:54:08 PM","12/16/2017 9:24:08 AM","Your IndiGo Boarding Pass & Itinerary - L7WHJL - sreeram2910@gmail.com - Gmail","https://mail.google.com/mail/u/0/#inbox/160590bb0d2db8cd",0,3,3000159,2000001
766,"12/16/2017, 2:36:42 PM","12/16/2017 9:06:42 AM","","https://www.google.co.in/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwi2jcv7lo7YAhWKsY8KHXGOC_MQjxwIAw&url=https%3A%2F%2Fwww.quantopian.com%2Fposts%2Fplot-candlestick-charts-in-research&psig=AOvVaw0V40q-ffon8sqZaDoW02S-&ust=1513501556827969",0,1,3000160,2000001
765,"12/16/2017, 2:36:39 PM","12/16/2017 9:06:39 AM","","https://www.google.co.in/search?q=candle+sticks+diagram+and+bollinger+bands+combined+diagraam+plotly&tbm=isch&source=iu&ictx=1&fir=G-gDCs4mGPHPNM%253A%252C_Pj1Y6C3v_cX2M%252C_&usg=__z2LyzhmamLrVT0LgdytFTakAhCI%3D&sa=X&ved=0ahUKEwig6Ojklo7YAhXBK48KHYvjBYMQ9QEINDAE#imgrc=FlMYgm_u2jS6CM:",0,1,3000161,2000001
763,"12/16/2017, 2:36:22 PM","12/16/2017 9:06:22 AM","","https://www.google.co.in/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwiyzNDslo7YAhXFMI8KHeWyD-4QjxwIAw&url=https%3A%2F%2Fplot.ly%2Fr%2Fcandlestick-charts%2F&psig=AOvVaw0V40q-ffon8sqZaDoW02S-&ust=1513501556827969",0,1,3000162,2000001
762,"12/16/2017, 2:36:08 PM","12/16/2017 9:06:08 AM","","https://www.google.co.in/search?q=candle+sticks+diagram+and+bollinger+bands+combined+diagraam+plotly&tbm=isch&source=iu&ictx=1&fir=G-gDCs4mGPHPNM%253A%252C_Pj1Y6C3v_cX2M%252C_&usg=__z2LyzhmamLrVT0LgdytFTakAhCI%3D&sa=X&ved=0ahUKEwig6Ojklo7YAhXBK48KHYvjBYMQ9QEINDAE#imgrc=aGDoP8-y1_yZEM:",0,1,3000163,2000001
761,"12/16/2017, 2:35:55 PM","12/16/2017 9:05:55 AM","candle sticks diagram and bollinger bands combined diagraam plotly - Google Search","https://www.google.co.in/search?q=candle+sticks+diagram+and+bollinger+bands+combined+diagraam+plotly&tbm=isch&source=iu&ictx=1&fir=G-gDCs4mGPHPNM%253A%252C_Pj1Y6C3v_cX2M%252C_&usg=__z2LyzhmamLrVT0LgdytFTakAhCI%3D&sa=X&ved=0ahUKEwig6Ojklo7YAhXBK48KHYvjBYMQ9QEINDAE#imgrc=G-gDCs4mGPHPNM:",0,1,3000164,2000001
760,"12/16/2017, 2:35:52 PM","12/16/2017 9:05:52 AM","candle sticks diagram and bollinger bands combined diagraam plotly - Google Search","https://www.google.co.in/search?q=candle+sticks+diagram+and+bollinger+bands+combined+diagraam+plotly&oq=candle+sticks+diagram+and+bollinger+bands+combined+diagraam+plotly&aqs=chrome..69i57.27008j0j7&sourceid=chrome&ie=UTF-8",0,1,3000165,2000001
752,"12/16/2017, 1:17:45 PM","12/16/2017 7:47:45 AM","Writing a Python list of lists to a csv file - Stack Overflow","https://stackoverflow.com/questions/14037540/writing-a-python-list-of-lists-to-a-csv-file",0,2,3000166,2000001
751,"12/16/2017, 1:17:43 PM","12/16/2017 7:47:43 AM","how to write a list into a csv file in python - Google Search","https://www.google.co.in/search?q=how+to+write+a+list+into+a+csv+file+in+python&oq=how+to+write+a+list+into+csv+in&aqs=chrome.1.69i57j0.10316j0j7&sourceid=chrome&ie=UTF-8",0,3,3000167,2000001
756,"12/16/2017, 1:17:33 PM","12/16/2017 7:47:33 AM","python - Export list of values into csv or txt file - Geographic Information Systems Stack Exchange","https://gis.stackexchange.com/questions/72458/export-list-of-values-into-csv-or-txt-file",0,1,3000168,2000001
755,"12/16/2017, 1:16:37 PM","12/16/2017 7:46:37 AM","How to update values in a specific row in a Python Pandas DataFrame? - Stack Overflow","https://stackoverflow.com/questions/24036911/how-to-update-values-in-a-specific-row-in-a-python-pandas-dataframe",0,1,3000169,2000001
754,"12/16/2017, 1:16:34 PM","12/16/2017 7:46:34 AM","how to update a dataframe in python - Google Search","https://www.google.co.in/search?ei=V880Wsy3KMn1vATSh5SADQ&q=how+to+update+a+dataframe+in+python&oq=how+to+update+a+dataframe+in+python&gs_l=psy-ab.3..0i22i10i30k1.499.1868.0.2238.7.7.0.0.0.0.300.760.2-2j1.3.0....0...1c.1.64.psy-ab..4.3.759...0j0i22i30k1.0.-kIBukVq6kY",0,1,3000170,2000001
753,"12/16/2017, 1:16:31 PM","12/16/2017 7:46:31 AM","how to update a dataframe in r - Google Search","https://www.google.co.in/search?q=how+to+update+a+dataframe+in+r&oq=how+to+update+a+dataframe&aqs=chrome.0.0j69i57j0.5048j0j7&sourceid=chrome&ie=UTF-8",0,1,3000171,2000001
750,"12/16/2017, 12:53:00 PM","12/16/2017 7:23:00 AM","Vox Media - Wikipedia","https://en.wikipedia.org/wiki/Vox_Media",0,1,3000172,2000001
749,"12/16/2017, 12:52:48 PM","12/16/2017 7:22:48 AM","vox media - Google Search","https://www.google.co.in/search?q=vox+media&oq=vox+media&aqs=chrome.0.35i39j0l5.4313j0j7&sourceid=chrome&ie=UTF-8",0,1,3000173,2000001
748,"12/16/2017, 12:37:09 PM","12/16/2017 7:07:09 AM","How to Loop With Indexes in Python - Trey Hunner","http://treyhunner.com/2016/04/how-to-loop-with-indexes-in-python/",0,1,3000174,2000001
746,"12/16/2017, 12:37:01 PM","12/16/2017 7:07:01 AM","how to loop in multiples in python - Google Search","https://www.google.co.in/search?q=how+to+loop+in+multiples+in+python&oq=how+to+loop+in+multiples+in+python&aqs=chrome..69i57.11548j0j7&sourceid=chrome&ie=UTF-8",0,1,3000175,2000001
744,"12/16/2017, 12:16:21 PM","12/16/2017 6:46:21 AM","pandas.core.series.Series - Google Search","https://www.google.co.in/search?q=pandas.core.series.Series&oq=pandas.core.series.Series&aqs=chrome..69i57.196j0j7&sourceid=chrome&ie=UTF-8",0,2,3000176,2000001
745,"12/16/2017, 12:14:40 PM","12/16/2017 6:44:40 AM","pandas.Series — pandas 0.21.1 documentation","https://pandas.pydata.org/pandas-docs/stable/generated/pandas.Series.html",0,1,3000177,2000001
743,"12/16/2017, 12:07:45 PM","12/16/2017 6:37:45 AM","How to get the last n row of pandas dataframe? - Stack Overflow","https://stackoverflow.com/questions/14663004/how-to-get-the-last-n-row-of-pandas-dataframe",0,1,3000178,2000001
742,"12/16/2017, 12:07:41 PM","12/16/2017 6:37:41 AM","how to print the last row of the dataframe - Google Search","https://www.google.co.in/search?q=how+to+print+the+last+row+of+the+dataframe&oq=how+to+print+the+last+row+of+the+dataframe&aqs=chrome..69i57.10874j0j7&sourceid=chrome&ie=UTF-8",0,1,3000179,2000001
741,"12/16/2017, 11:54:21 AM","12/16/2017 6:24:21 AM","Net neutrality is dead — what happens next? - The Verge","https://www.theverge.com/2017/12/15/16780564/net-neutrality-is-dead-what-happens-next",0,2,3000180,2000001
740,"12/16/2017, 11:54:19 AM","12/16/2017 6:24:19 AM","ISPs won’t promise to treat all traffic equally after net neutrality - The Verge","https://www.theverge.com/2017/12/15/16768088/internet-providers-plans-without-net-neutrality-comcast-att-verizon",0,2,3000181,2000001
739,"12/16/2017, 11:51:39 AM","12/16/2017 6:21:39 AM","Importing Data into Python","http://www.listendata.com/2017/02/import-data-in-python.html",0,1,3000182,2000001
738,"12/16/2017, 11:51:29 AM","12/16/2017 6:21:29 AM","how to import a csv from the external file in python - Google Search","https://www.google.co.in/search?ei=Zbs0WpSJB6bcgAb5iaqQBw&q=how+to+import+a+csv+from+the+external+file+in+python&oq=how+to+import+a+csv+from+the+external+file+in+python&gs_l=psy-ab.3...971.2526.0.2778.10.8.0.0.0.0.412.412.4-1.1.0....0...1c.1.64.psy-ab..9.1.412...33i22i29i30k1.0.1yHTPCOeHNw",0,1,3000183,2000001
737,"12/16/2017, 11:51:24 AM","12/16/2017 6:21:24 AM","how to import a csv from the external file - Google Search","https://www.google.co.in/search?q=how+to+import+a+csv+from+the+external+file&oq=how+to+import+a+csv+from+the+external+file&aqs=chrome..69i57.9984j0j7&sourceid=chrome&ie=UTF-8",0,1,3000184,2000001
719,"12/16/2017, 11:44:11 AM","12/16/2017 6:14:11 AM","Graph Maker · Plotly Online","https://plot.ly/create/?fid=chelsea_lyn:6157",0,2,3000185,2000001
736,"12/16/2017, 1:47:59 AM","12/15/2017 8:17:59 PM","Radhika Srinivasan","https://www.facebook.com/radhika.srinivasan4197",0,1,3000186,2000001
735,"12/16/2017, 1:47:59 AM","12/15/2017 8:17:59 PM","","https://www.facebook.com/profile.php?id=100002123855091",0,1,3000187,2000001
734,"12/16/2017, 1:47:56 AM","12/15/2017 8:17:56 PM","radhika srinivasan – Facebook Search","https://www.facebook.com/search/top/?q=radhika%20srinivasan",0,1,3000188,2000001
733,"12/16/2017, 1:47:43 AM","12/15/2017 8:17:43 PM","Swetha V Raj","https://www.facebook.com/swetha.vraj?fref=hovercard&hc_location=chat",0,1,3000189,2000001
730,"12/15/2017, 9:03:38 PM","12/15/2017 3:33:38 PM","Comments","https://m.facebook.com/story.php?story_fbid=1159837984153385&id=100003815836884&comment_id=1160076140796236&notif_t=feed_comment&notif_id=1513327258421511&ref=m_notif",1,8,3000190,2000001
732,"12/15/2017, 8:46:42 PM","12/15/2017 3:16:42 PM","is the fcc decision final about net neutrality - Google Search","https://www.google.co.in/search?q=is+the+fcc+decision+final+about+net+neutrality&oq=is+the+fcc+decision+final+about+net+neutrality&aqs=chrome..69i57.16026j0j7&client=ms-unknown&sourceid=chrome-mobile&ie=UTF-8",1,4,3000191,2000001
729,"12/15/2017, 6:56:14 PM","12/15/2017 1:26:14 PM","","https://plot.ly/create/",0,1,3000192,2000001
728,"12/15/2017, 6:56:13 PM","12/15/2017 1:26:13 PM","Plotly | Make charts and dashboards online","https://plot.ly/organize/home?create=notebook",0,1,3000193,2000001
727,"12/15/2017, 6:55:56 PM","12/15/2017 1:25:56 PM","","https://plot.ly/",0,1,3000194,2000001
726,"12/15/2017, 6:55:54 PM","12/15/2017 1:25:54 PM","plotly] - Google Search","https://www.google.co.in/search?q=plotly%5D&oq=plotly%5D&aqs=chrome..69i57j0l5.1479j0j7&sourceid=chrome&ie=UTF-8",0,1,3000195,2000001
725,"12/15/2017, 6:46:30 PM","12/15/2017 1:16:30 PM","","https://plot.ly/choose_username/sreeram291033c2#",0,1,3000196,2000001
723,"12/15/2017, 6:46:26 PM","12/15/2017 1:16:26 PM","","https://accounts.google.com/signin/oauth/oauthchooseaccount?client_id=895011602568-0au95odkila696et5nltdkrkunnnqjf1.apps.googleusercontent.com&as=-7c8471c928751b3d&destination=https%3A%2F%2Fplot.ly&approval_state=!ChRSUm1BTGlXSWt6dDhaazFlQjhEVBIfSTdMN3JCd3d1S1lhVU9xWmlfQjdtUi0wa2htbEJSWQ%E2%88%99ACThZt4AAAAAWjUcqSjfl66QwEfzDTA5pVDcr9KW1J06&xsrfsig=AHgIfE-ZfBWo0VegnyMnz5JgOA_Sr1sN9g&flowName=GeneralOAuthFlow",0,1,3000197,2000001
721,"12/15/2017, 6:46:25 PM","12/15/2017 1:16:25 PM","Forwarding ...","https://accounts.google.com/o/oauth2/auth?scope=email+openid+email+profile&state=4Qb1hgEpG1yJBFNsqehf2MTwyH1jfJq3&redirect_uri=https://plot.ly/complete/google-oauth2/&response_type=code&client_id=895011602568-0au95odkila696et5nltdkrkunnnqjf1.apps.googleusercontent.com",0,1,3000198,2000001
717,"12/15/2017, 6:36:52 PM","12/15/2017 1:06:52 PM","bollinger bands plotly - Google Search","https://www.google.co.in/search?q=bollinger+bands+plotly&oq=bollinger+bands+plotly&aqs=chrome..69i57j0.6640j0j7&sourceid=chrome&ie=UTF-8",0,1,3000199,2000001
716,"12/15/2017, 6:10:40 PM","12/15/2017 12:40:40 PM","All 535 members of Congress, and how much money they got from ISPs - The Verge","https://www.theverge.com/2017/12/11/16746230/net-neutrality-fcc-isp-congress-campaign-contribution",0,2,3000200,2000001
715,"12/15/2017, 6:10:32 PM","12/15/2017 12:40:32 PM","congress gets 102million from ISPs - Google Search","https://www.google.co.in/search?q=congress+gets+102million+from+ISPs&oq=congress+gets+102million+from+ISPs&aqs=chrome..69i57.9287j0j7&sourceid=chrome&ie=UTF-8",0,1,3000201,2000001
714,"12/15/2017, 6:09:53 PM","12/15/2017 12:39:53 PM","bollinger/bollinger.py at master · eric1foard/bollinger","https://github.com/eric1foard/bollinger/blob/master/bollinger.py",0,2,3000202,2000001
713,"12/15/2017, 6:09:52 PM","12/15/2017 12:39:52 PM","eric1foard/bollinger: python bollinger bands implementation","https://github.com/eric1foard/bollinger",0,2,3000203,2000001
712,"12/15/2017, 6:09:17 PM","12/15/2017 12:39:17 PM","python implementation of bollinger bands - Google Search","https://www.google.co.in/search?q=python+implementation+of+bollinger+bands&oq=python+implementation+of+bollinger+bands&aqs=chrome..69i57.13922j0j7&sourceid=chrome&ie=UTF-8",0,1,3000204,2000001
711,"12/15/2017, 6:07:24 PM","12/15/2017 12:37:24 PM","draw.io","https://www.draw.io/",0,1,3000205,2000001
710,"12/15/2017, 6:07:24 PM","12/15/2017 12:37:24 PM","Flowchart Maker & Online Diagram Software","http://draw.io/",1,1,3000206,2000001
709,"12/15/2017, 6:07:05 PM","12/15/2017 12:37:05 PM","Gliffy vs draw.io – draw.io","https://about.draw.io/gliffy-vs-draw-io/",0,1,3000207,2000001
708,"12/15/2017, 6:06:59 PM","12/15/2017 12:36:59 PM","draw.io bollinger bands - Google Search","https://www.google.co.in/search?q=draw.io+bollinger+bands&oq=draw.io+bollinger+bands&aqs=chrome..69i57.29305j0j7&sourceid=chrome&ie=UTF-8",0,1,3000208,2000001
441,"12/15/2017, 6:05:38 PM","12/15/2017 12:35:38 PM","TTR/bollingerBands.R at master · joshuaulrich/TTR","https://github.com/joshuaulrich/TTR/blob/master/R/bollingerBands.R",0,2,3000209,2000001
707,"12/15/2017, 6:05:31 PM","12/15/2017 12:35:31 PM","bollinger bands in R github - Google Search","https://www.google.co.in/search?q=bollinger+bands+in+R+github&oq=bollinger+bands+in+R+github&aqs=chrome.0.69i59.3597j0j7&sourceid=chrome&ie=UTF-8",0,1,3000210,2000001
706,"12/15/2017, 5:56:22 PM","12/15/2017 12:26:22 PM","Book.xlsx - Microsoft Excel Online","https://onedrive.live.com/edit.aspx?resid=3731189CF5CC3FC9!778&app=Excel&wdnd=1&wdPreviousSession=cb4cdeed%2Dd0db%2D40ef%2Dbd74%2D2d6b443fab65&wdNewAndOpenCt=1513340687330&wdPreviousCorrelation=e556c105%2Dd7a3%2D4e7c%2Db1b9%2D52e5453c8fbb",0,2,3000211,2000001
705,"12/15/2017, 5:54:49 PM","12/15/2017 12:24:49 PM","Book.xlsx - Microsoft Excel Online","https://onedrive.live.com/edit.aspx?resid=3731189CF5CC3FC9!778&app=Excel&wdnd=1&wdPreviousSession=cb4cdeed%2Dd0db%2D40ef%2Dbd74%2D2d6b443fab65&wdNewAndOpenCt=1513340687330&wdo=7&wdPreviousCorrelation=e556c105%2Dd7a3%2D4e7c%2Db1b9%2D52e5453c8fbb",0,1,3000212,2000001
702,"12/15/2017, 5:54:38 PM","12/15/2017 12:24:38 PM","Microsoft Excel Online - Work together on Excel spreadsheets","https://office.live.com/start/Excel.aspx",0,2,3000213,2000001
701,"12/15/2017, 5:54:24 PM","12/15/2017 12:24:24 PM","online microsoft excel - Google Search","https://www.google.co.in/search?q=online+microsoft+excel&oq=online+microsoft+excel&aqs=chrome..69i57j0l5.7003j0j7&sourceid=chrome&ie=UTF-8",0,1,3000214,2000001
700,"12/15/2017, 5:49:44 PM","12/15/2017 12:19:44 PM","My Drive - Google Drive","https://drive.google.com/drive/my-drive",0,1,3000215,2000001
699,"12/15/2017, 5:49:41 PM","12/15/2017 12:19:41 PM","Google Drive","https://drive.google.com/drive/",0,1,3000216,2000001
697,"12/15/2017, 5:49:10 PM","12/15/2017 12:19:10 PM","Google Drive","https://drive.google.com/drive/?usp=sheets_home&ths=true",0,1,3000217,2000001
694,"12/15/2017, 5:48:47 PM","12/15/2017 12:18:47 PM","","https://docs.google.com/spreadsheets/u/0/",0,1,3000218,2000001
693,"12/15/2017, 5:48:45 PM","12/15/2017 12:18:45 PM","Google Sheets","https://docs.google.com/spreadsheets/u/0/?usp=direct_url",0,1,3000219,2000001
689,"12/15/2017, 5:48:25 PM","12/15/2017 12:18:25 PM","Bollinger band input csv file - sreeram2910@gmail.com - Gmail","https://mail.google.com/mail/u/0/#inbox/16059b8cf0b22754",0,1,3000220,2000001
688,"12/15/2017, 5:48:11 PM","12/15/2017 12:18:11 PM","Payment pending for Coimbatore-Hyderabad (Sun, 31 Dec 2017) - sreeram2910@gmail.com - Gmail","https://mail.google.com/mail/u/0/#inbox/160594c6ce82caa9",0,1,3000221,2000001
687,"12/15/2017, 5:44:31 PM","12/15/2017 12:14:31 PM","synaptics - Google Search","https://www.google.co.in/search?q=synaptics&source=lnms&tbm=isch&sa=X&ved=0ahUKEwjmyeiI_4vYAhUKrY8KHbB7BvAQ_AUIDCgD&biw=1920&bih=942",0,1,3000222,2000001
